CustID,Txns,Stores,AvgTxnValue,AvgTxnSize,AvgItems,MoB,PchActiveMths,PromoSales,Gender,HHOwn,HHType,HHSize,Age,Distance,Sales
CUST373,11,3,101.60,3.51,2.40,15,4,8,M,Rented,Apartment,1,32,3.7776,797.46
CUST3730,8,2,162.50,8.30,2.13,14,7,7,M,Owned,Apartment,2,26,2.6302,747.75
CUST3731,9,5,191.15,3.62,0.94,16,4,8,F,Owned,Apartment,3,24,3.8100,965.95
CUST3732,5,3,195.90,2.79,1.86,19,2,5,M,Owned,Apartment,1,31,3.2260,1219.81
CUST3733,7,6,196.05,9.65,4.32,22,4,6,M,Owned,Apartment,6,37,6.6299,1567.02
CUST3734,11,9,96.60,3.93,1.80,14,5,5,F,Owned,Apartment,2,45,16.4734,748.83
CUST3735,7,3,224.20,7.25,3.44,14,4,1,F,Owned,Flat,7,33,13.5964,740.15
CUST3736,8,5,171.70,6.26,1.65,14,3,2,M,Owned,Apartment,5,27,4.4168,797.76
CUST3737,9,1,196.05,9.04,1.32,21,3,8,F,Rented,Flat,1,31,4.3031,1426.22
CUST3738,8,2,204.70,7.42,0.51,18,3,8,F,Owned,Flat,3,34,3.8954,1109.96
CUST3739,6,2,148.55,5.86,1.67,23,2,4,F,Rented,Flat,3,39,11.1382,1661.60
CUST374,5,3,152.35,6.90,5.03,24,4,4,F,Rented,Apartment,3,30,2.5278,1778.98
CUST3740,10,2,182.85,3.22,1.68,17,1,4,F,Rented,Apartment,2,41,3.7682,1013.21
CUST3741,8,4,192.20,3.47,0.33,14,7,4,F,Rented,Apartment,5,32,0.6342,786.64
CUST3742,7,3,163.20,6.26,0.66,25,5,4,F,Rented,Apartment,4,30,9.7459,1944.76
CUST3743,7,1,197.80,5.16,3.64,18,5,5,F,Rented,Flat,2,32,1.3343,1140.82
CUST3744,4,1,234.75,8.43,0.20,12,2,2,F,Owned,Flat,4,32,9.8388,610.12
CUST3745,12,5,88.50,2.14,0.28,16,2,1,F,Owned,Flat,3,42,8.1413,889.22
CUST3746,10,10,95.40,3.63,0.16,20,5,4,M,Rented,Apartment,3,29,3.2809,1275.59
CUST3747,11,6,109.10,0.51,0.06,14,11,11,F,Rented,Apartment,3,30,1.6528,759.80
CUST3748,13,4,113.70,4.68,1.49,13,4,9,F,Rented,Apartment,3,49,13.5037,644.77
CUST3749,15,15,108.90,1.62,0.75,14,1,5,F,Owned,Apartment,1,34,2.1630,757.02
CUST375,8,8,240.90,6.30,5.33,16,4,8,M,Rented,Flat,5,39,2.3371,929.31
CUST3750,13,3,121.15,3.88,1.03,17,11,9,F,Rented,Apartment,4,38,1.5103,1046.97
CUST3751,10,3,111.75,3.49,2.72,16,2,8,M,Rented,Apartment,2,25,2.1012,944.28
CUST3752,9,8,149.25,5.43,2.48,14,3,2,F,Rented,Flat,2,35,3.8262,770.39
CUST3753,7,4,225.15,8.39,3.02,17,4,5,F,Owned,Apartment,2,35,3.9402,1013.59
CUST3754,10,2,31.55,4.04,1.12,20,4,3,F,Rented,Apartment,4,28,3.2375,1250.36
CUST3755,7,1,187.20,4.33,0.37,17,7,1,F,Rented,Apartment,4,38,3.3561,1042.83
CUST3756,8,6,169.65,6.38,2.51,15,6,1,M,Rented,Apartment,5,30,10.0788,853.32
CUST3757,5,5,128.85,4.40,3.61,20,1,2,F,Rented,Apartment,1,29,6.6150,1309.98
CUST3758,10,10,92.90,3.44,0.80,18,4,5,M,Rented,Apartment,4,34,3.8601,1129.75
CUST3759,9,4,167.40,2.84,1.30,18,2,1,F,Owned,Apartment,3,32,6.3931,1104.67
CUST376,8,4,207.85,10.76,3.44,18,3,1,F,Rented,Flat,5,40,3.8925,1099.05
CUST3760,10,10,85.55,1.74,0.82,14,4,10,M,Rented,Apartment,2,29,12.3691,753.06
CUST3761,10,10,134.60,2.24,1.88,16,9,3,M,Owned,Flat,1,31,7.1939,947.95
CUST3762,9,3,114.05,6.73,0.74,22,1,2,M,Rented,Apartment,1,29,0.1030,1598.19
CUST3763,8,2,211.95,6.69,4.83,24,3,8,M,Rented,Apartment,3,27,2.5922,1833.15
CUST3764,13,13,126.90,4.12,0.14,14,3,12,F,Owned,Apartment,5,32,2.7035,753.88
CUST3765,8,3,214.95,8.71,7.18,14,5,4,F,Owned,Apartment,3,45,7.3588,782.49
CUST3766,8,6,143.65,2.78,1.63,20,5,8,M,Rented,Apartment,2,29,9.6210,1289.24
CUST3767,7,5,178.05,9.32,6.58,16,5,7,M,Owned,Apartment,2,37,1.3820,893.98
CUST3768,9,1,221.05,6.16,5.24,15,5,4,F,Rented,Flat,1,35,1.0410,857.93
CUST3769,11,8,120.05,3.64,0.94,14,6,3,M,Owned,Flat,5,27,1.0751,781.73
CUST377,9,4,139.70,5.79,4.14,17,7,4,F,Owned,Apartment,1,31,1.8618,1035.06
CUST3770,12,6,195.15,4.80,0.06,13,9,9,F,Owned,Flat,3,32,3.1016,698.70
CUST3771,6,3,285.65,8.87,7.38,17,3,1,F,Owned,Apartment,6,35,0.6223,1023.40
CUST3772,4,3,173.55,1.88,0.46,18,1,2,F,Owned,Flat,5,34,5.7625,1126.07
CUST3773,11,8,90.90,2.68,0.25,21,7,4,F,Rented,Apartment,3,29,12.0532,1429.80
CUST3774,8,3,222.90,12.41,3.84,13,4,7,M,Rented,Apartment,5,34,3.4355,703.93
CUST3775,12,4,134.75,4.68,0.35,21,10,2,M,Rented,Apartment,1,24,2.2332,1442.37
CUST3776,9,5,150.95,5.53,0.18,34,3,3,F,Rented,Flat,4,27,3.1288,3359.00
CUST3777,12,7,151.40,4.92,2.96,14,7,6,F,Rented,Apartment,3,24,6.9599,746.35
CUST3778,12,7,117.90,2.52,0.79,15,5,2,M,Owned,Apartment,4,41,2.4965,860.64
CUST3779,9,8,211.80,8.51,3.69,13,7,8,F,Rented,Flat,4,30,5.3228,729.14
CUST378,8,4,187.60,5.88,3.48,13,2,4,M,Rented,Apartment,5,33,10.8154,666.67
CUST3780,7,6,235.05,9.20,7.24,29,1,2,F,Rented,Apartment,2,44,3.2384,2529.48
CUST3781,11,8,125.00,2.94,0.90,17,4,3,F,Rented,Apartment,6,38,1.1199,1060.44
CUST3782,8,3,80.80,2.16,1.04,20,2,1,F,Rented,Flat,2,29,4.0687,1309.36
CUST3783,10,2,66.80,4.86,1.22,19,4,6,F,Rented,Apartment,4,35,6.3216,1171.17
CUST3784,7,4,183.55,5.87,0.40,13,3,4,F,Rented,Flat,2,34,5.2247,706.87
CUST3785,9,9,161.35,4.31,3.27,18,9,1,F,Rented,Apartment,6,30,2.3797,1035.32
CUST3786,9,6,209.70,8.18,3.13,18,5,1,F,Rented,Apartment,5,34,5.2544,1087.84
CUST3787,9,3,144.15,10.83,0.72,20,2,2,M,Rented,Apartment,2,33,1.8355,1336.61
CUST3788,13,12,111.45,5.02,1.32,12,3,11,M,Owned,Apartment,4,48,4.9981,643.89
CUST3789,9,7,162.65,12.27,11.46,14,7,4,F,Rented,Apartment,2,29,3.1906,778.14
CUST379,11,7,120.75,4.03,1.06,19,11,6,M,Owned,Apartment,2,32,10.8954,1220.81
CUST3790,6,1,138.10,13.26,4.02,14,2,6,M,Rented,Apartment,3,40,9.0591,731.77
CUST3791,7,7,135.55,7.76,0.26,18,6,1,M,Rented,Flat,2,33,6.3824,1135.13
CUST3792,8,5,70.70,6.64,2.67,19,4,6,F,Rented,Apartment,7,35,4.1418,1244.17
CUST3793,4,4,33.50,7.59,1.82,14,3,2,M,Rented,Flat,2,30,7.8114,705.09
CUST3794,14,8,48.60,2.62,1.20,14,9,2,F,Rented,Flat,6,31,2.4389,690.39
CUST3795,12,9,128.50,4.88,1.50,18,8,12,M,Rented,Flat,3,35,4.4949,1115.33
CUST3796,8,4,148.15,5.14,3.74,21,1,1,M,Owned,Apartment,4,32,7.1490,1481.04
CUST3797,11,5,86.35,8.77,0.87,19,8,2,F,Rented,Flat,3,29,4.8300,1201.38
CUST3798,6,6,146.50,9.44,2.51,17,2,2,M,Owned,Apartment,1,28,1.4684,1050.05
CUST3799,10,1,119.85,4.80,0.67,21,10,7,M,Rented,Apartment,1,33,13.1330,1428.11
CUST38,10,9,138.65,4.95,1.42,13,7,6,M,Owned,Apartment,1,44,18.9845,652.95
CUST380,9,1,203.05,5.94,0.28,17,1,4,F,Rented,Flat,3,29,29.1715,1002.11
CUST3800,10,10,118.00,1.30,0.96,25,9,6,F,Rented,Flat,2,32,7.9774,1852.90
CUST3801,9,8,223.45,15.18,10.65,12,4,7,M,Owned,Apartment,1,29,3.5135,619.07
CUST3802,8,6,162.55,6.23,1.70,19,4,5,F,Rented,Apartment,1,27,0.5892,1256.08
CUST3803,9,3,213.45,7.23,6.14,19,3,4,M,Rented,Apartment,4,45,3.2250,1210.58
CUST3804,7,1,156.10,8.68,7.40,19,5,7,F,Owned,Apartment,3,35,1.9674,1231.14
CUST3805,8,5,178.00,7.22,4.53,18,6,8,F,Owned,Apartment,1,28,1.9791,1148.31
CUST3806,12,11,121.70,1.89,0.22,19,2,10,F,Owned,Flat,2,37,11.8087,1161.28
CUST3807,9,6,119.70,6.99,5.71,22,2,6,F,Rented,Apartment,4,36,5.5940,1538.71
CUST3808,11,8,88.40,8.86,3.70,17,11,5,F,Owned,Apartment,3,29,12.6423,1027.22
CUST3809,11,5,120.45,6.36,1.82,19,7,10,F,Rented,Apartment,3,32,2.1748,1229.13
CUST381,7,1,164.80,7.20,1.11,13,3,5,F,Owned,Apartment,1,35,9.0311,679.94
CUST3810,12,4,157.05,4.25,0.59,22,5,12,M,Owned,Apartment,4,32,2.9073,1574.94
CUST3811,15,13,78.05,1.96,0.86,15,6,13,M,Owned,Apartment,1,41,0.4718,829.18
CUST3812,9,9,134.55,3.54,0.91,22,3,1,F,Owned,Apartment,1,27,3.7454,1557.26
CUST3813,11,3,102.70,8.53,5.95,18,11,6,F,Rented,Flat,2,29,2.4266,1122.31
CUST3814,10,10,82.95,4.24,0.07,23,8,4,F,Owned,Flat,2,24,2.9807,1635.78
CUST3815,9,9,134.20,4.41,3.75,14,5,2,F,Rented,Apartment,3,31,6.9976,727.81
CUST3816,13,7,123.95,6.38,1.41,19,12,5,F,Rented,Flat,3,28,6.4772,1220.15
CUST3817,7,7,193.90,10.84,4.50,22,3,7,F,Rented,Flat,2,27,10.3718,1525.87
CUST3818,8,8,187.70,5.89,1.03,16,1,4,F,Owned,Apartment,5,45,4.5938,946.05
CUST3819,7,5,139.40,8.72,0.39,18,5,6,M,Rented,Apartment,3,38,3.1889,1118.96
CUST382,5,3,246.85,4.71,2.78,16,5,5,M,Rented,Flat,6,46,9.2442,909.65
CUST3820,11,4,105.95,3.07,0.55,16,3,3,F,Owned,Apartment,4,27,4.7420,887.51
CUST3821,11,7,150.25,6.90,3.70,12,8,5,M,Owned,Flat,5,39,2.7814,645.25
CUST3822,8,2,167.75,4.56,1.14,16,6,6,M,Owned,Flat,1,41,2.5558,947.80
CUST3823,6,1,100.00,4.33,1.06,13,3,1,M,Owned,Flat,1,38,2.6050,693.15
CUST3824,11,9,131.50,2.39,1.25,16,6,3,M,Rented,Apartment,1,28,3.1239,961.03
CUST3825,9,7,207.70,9.14,7.21,17,8,7,F,Owned,Flat,6,26,1.8140,1066.87
CUST3826,10,1,36.95,5.10,0.45,17,9,8,M,Owned,Apartment,3,32,5.9738,983.66
CUST3827,11,7,117.85,4.01,1.36,20,8,2,M,Owned,Apartment,4,36,5.9195,1268.31
CUST3828,8,5,154.10,6.13,0.41,20,7,2,M,Rented,Apartment,5,31,2.0105,1305.47
CUST3829,8,7,166.05,7.49,2.20,20,8,3,F,Owned,Apartment,4,29,0.7883,1333.74
CUST383,5,4,176.35,6.43,1.62,14,2,1,F,Rented,Apartment,5,33,3.4352,794.84
CUST3830,11,1,29.75,3.63,2.65,22,2,5,M,Rented,Apartment,1,32,9.8515,1473.42
CUST3831,7,1,171.70,6.45,5.10,19,2,7,F,Owned,Apartment,6,35,10.3645,1233.20
CUST3832,12,9,97.90,6.75,0.52,13,8,4,F,Rented,Flat,2,33,1.7369,654.84
CUST3833,9,8,258.70,7.54,5.88,14,7,5,F,Owned,Apartment,1,36,1.7667,762.17
CUST3834,10,9,45.70,2.23,0.55,13,4,8,F,Rented,Flat,4,33,8.1383,637.60
CUST3835,9,2,243.65,7.66,4.02,24,4,5,M,Rented,Apartment,5,40,6.2240,1834.46
CUST3836,11,11,129.75,3.77,0.88,17,3,1,F,Owned,Apartment,1,39,4.5183,992.69
CUST3837,6,5,164.80,6.09,1.55,19,2,1,F,Owned,Apartment,2,33,2.5670,1215.10
CUST3838,7,5,192.45,3.73,0.55,18,7,2,M,Rented,Apartment,4,26,1.5444,1139.40
CUST3839,8,4,170.60,9.29,5.25,15,2,3,F,Rented,Apartment,4,33,1.8871,864.95
CUST384,9,5,205.85,7.80,2.33,20,9,9,F,Rented,Apartment,5,28,1.7742,1329.31
CUST3840,10,5,132.15,2.59,1.47,21,4,7,M,Rented,Apartment,3,30,4.3844,1422.85
CUST3841,12,11,92.85,4.03,3.15,16,4,10,F,Owned,Apartment,2,27,2.2160,934.28
CUST3842,7,6,131.15,11.11,2.57,19,2,7,F,Rented,Apartment,4,26,3.8341,1185.21
CUST3843,9,6,163.90,10.23,7.26,14,5,3,M,Rented,Apartment,2,35,12.5984,775.86
CUST3844,9,6,224.85,7.63,2.75,16,3,3,F,Rented,Apartment,2,48,8.2735,917.05
CUST3845,9,6,145.25,3.06,1.94,17,9,2,F,Owned,Flat,2,37,1.2380,1087.64
CUST3846,6,6,212.40,11.37,9.46,18,3,1,M,Rented,Apartment,2,28,4.7682,1146.39
CUST3847,10,10,111.10,3.87,2.55,15,4,3,F,Owned,Flat,3,36,1.2820,820.95
CUST3848,9,3,208.85,6.16,3.13,19,5,4,M,Owned,Apartment,4,31,1.9589,1224.45
CUST3849,12,2,60.20,7.97,4.84,17,4,8,M,Rented,Apartment,2,26,1.0403,1005.47
CUST385,13,4,87.30,4.82,0.75,19,12,13,F,Owned,Apartment,1,31,4.6878,1189.18
CUST3850,8,6,211.75,4.60,3.94,17,6,4,M,Owned,Apartment,1,29,13.7416,992.09
CUST3851,4,1,162.95,11.23,8.66,20,4,1,F,Rented,Apartment,7,46,2.1664,1298.91
CUST3852,6,5,118.70,7.58,3.35,19,5,4,M,Owned,Apartment,1,32,5.0263,1191.45
CUST3853,12,4,140.90,4.14,1.78,14,9,5,F,Owned,Flat,2,44,1.9897,739.83
CUST3854,10,8,155.80,7.65,0.20,19,6,1,M,Owned,Flat,2,33,2.5967,1213.96
CUST3855,8,6,175.45,9.12,6.78,17,7,5,M,Rented,Flat,3,33,12.2903,984.53
CUST3856,6,3,221.30,11.73,9.06,19,3,2,F,Owned,Apartment,2,32,4.3259,1211.34
CUST3857,4,3,189.55,3.26,2.14,24,2,2,F,Rented,Apartment,1,36,0.3430,1835.30
CUST3858,5,5,115.85,6.37,5.43,19,2,3,F,Owned,Apartment,6,28,1.8292,1206.95
CUST3859,9,9,196.85,7.39,2.55,14,8,9,M,Owned,Apartment,2,24,2.6179,793.03
CUST386,8,6,222.30,9.44,3.45,19,3,7,F,Owned,Flat,1,40,0.1222,1312.75
CUST3860,10,5,157.00,4.31,0.27,22,3,1,M,Rented,Apartment,2,27,1.0538,1533.35
CUST3861,12,3,166.25,3.90,0.04,18,4,6,M,Owned,Flat,3,31,1.6788,1098.83
CUST3862,4,3,264.35,8.91,4.65,14,2,4,F,Owned,Apartment,4,36,3.1792,780.63
CUST3863,11,10,88.05,3.41,2.75,17,10,3,F,Rented,Flat,3,37,3.4520,1021.82
CUST3864,9,6,131.90,3.73,0.46,16,9,5,F,Rented,Flat,2,34,1.3685,925.96
CUST3865,9,7,116.15,8.14,4.05,23,6,7,M,Rented,Flat,2,25,1.7026,1688.00
CUST3866,12,2,46.65,3.08,3.00,15,7,3,M,Owned,Apartment,4,29,7.9329,822.88
CUST3867,10,4,113.55,1.16,0.26,15,10,6,F,Owned,Apartment,4,28,6.5121,833.00
CUST3868,11,3,170.40,5.44,0.25,26,10,3,M,Owned,Apartment,4,29,3.4365,2087.97
CUST3869,9,6,149.00,16.06,9.13,14,9,4,M,Rented,Apartment,1,24,3.3453,767.57
CUST387,9,8,158.60,6.09,0.92,19,3,9,F,Rented,Apartment,5,32,2.4004,1246.91
CUST3870,11,3,144.85,3.46,2.77,15,6,3,F,Rented,Apartment,5,36,4.3563,837.18
CUST3871,11,9,91.60,4.01,3.28,17,6,5,F,Owned,Flat,2,27,2.9863,1024.43
CUST3872,5,5,151.55,6.99,4.43,14,5,4,F,Owned,Apartment,3,47,10.5320,794.34
CUST3873,3,3,112.25,6.77,1.89,23,1,2,M,Rented,Apartment,2,48,2.5747,1638.51
CUST3874,11,9,81.90,6.35,4.34,18,4,6,M,Rented,Apartment,2,38,3.2428,1119.02
CUST3875,8,7,194.35,6.94,3.47,19,6,3,M,Rented,Apartment,1,40,7.5620,1217.14
CUST3876,9,7,182.95,4.54,0.06,17,6,9,F,Rented,Apartment,3,25,4.3507,1008.26
CUST3877,9,2,180.10,4.40,1.68,21,2,8,F,Rented,Apartment,2,30,11.1305,1451.89
CUST3878,9,7,199.50,8.93,3.62,21,8,8,F,Owned,Flat,1,34,4.6487,1429.29
CUST3879,9,7,250.15,7.63,2.20,15,6,2,M,Owned,Apartment,3,26,2.6241,825.30
CUST388,11,4,159.40,3.20,0.17,18,3,1,M,Rented,Apartment,3,39,3.1103,1084.19
CUST3880,13,8,80.75,4.48,1.83,14,7,11,F,Owned,Apartment,4,26,2.0576,750.23
CUST3881,13,8,132.55,8.06,2.08,16,3,3,F,Owned,Flat,2,26,4.2694,909.88
CUST3882,7,3,244.55,6.80,0.52,16,7,3,M,Rented,Flat,3,35,12.6447,963.90
CUST3883,10,2,55.05,2.37,1.12,22,10,3,F,Owned,Apartment,7,37,7.5018,1532.12
CUST3884,8,2,185.65,7.53,5.89,19,4,8,F,Rented,Apartment,3,29,1.5093,1211.03
CUST3885,17,11,50.20,2.77,1.87,24,7,13,F,Rented,Apartment,4,34,0.4457,1825.67
CUST3886,12,10,112.00,2.69,1.50,16,4,3,M,Rented,Apartment,3,31,3.6773,910.59
CUST3887,8,8,154.75,8.91,7.91,17,8,8,M,Rented,Flat,2,30,2.0610,972.92
CUST3888,8,4,274.25,9.07,1.01,13,7,4,M,Owned,Apartment,2,35,6.8071,683.56
CUST3889,4,3,170.05,4.87,1.84,15,2,1,F,Rented,Apartment,2,36,10.5851,871.22
CUST389,11,7,98.35,2.20,0.22,17,4,6,F,Owned,Apartment,7,44,7.6289,1030.57
CUST3890,13,13,130.30,3.31,0.05,13,1,1,F,Owned,Flat,3,25,3.5853,631.51
CUST3891,10,6,102.15,4.33,2.81,21,3,6,F,Owned,Flat,3,27,9.0723,1409.08
CUST3892,9,7,113.40,6.48,1.07,21,1,8,M,Owned,Apartment,3,33,0.9266,1425.00
CUST3893,11,5,126.85,4.52,2.40,18,3,10,M,Rented,Apartment,5,32,4.0923,1127.47
CUST3894,8,2,209.10,8.20,2.53,15,1,7,F,Owned,Flat,4,27,1.1338,862.01
CUST3895,9,4,99.00,4.80,1.32,18,1,6,F,Owned,Flat,1,31,2.3566,1082.92
CUST3896,11,3,95.95,5.41,0.07,19,2,4,M,Owned,Apartment,1,33,3.4138,1209.22
CUST3897,9,8,247.05,4.04,2.04,18,1,1,F,Owned,Apartment,3,30,0.6768,1118.37
CUST3898,9,5,134.45,8.62,0.38,16,1,7,F,Rented,Apartment,1,39,1.3473,931.56
CUST3899,4,3,171.65,10.91,4.24,16,2,3,F,Owned,Apartment,2,37,2.3923,906.26
CUST39,10,5,131.30,4.31,1.26,22,2,5,M,Owned,Apartment,2,29,3.8263,1565.73
CUST390,9,1,221.65,12.59,10.10,22,6,5,F,Owned,Apartment,3,41,0.9079,1582.96
CUST3900,9,6,178.50,11.74,6.87,16,9,2,M,Rented,Apartment,5,45,4.1620,953.10
CUST3901,9,6,138.40,5.21,2.90,14,9,6,M,Rented,Apartment,1,32,9.7454,765.64
CUST3902,9,5,210.45,6.67,1.37,34,7,6,M,Rented,Apartment,5,34,1.6538,3454.97
CUST3903,5,1,202.50,7.57,3.89,15,3,5,M,Rented,Apartment,3,42,2.7775,832.23
CUST3904,5,2,186.80,7.70,0.68,14,1,5,M,Owned,Apartment,1,39,1.7409,726.22
CUST3905,9,5,157.90,4.00,1.49,16,2,2,M,Owned,Apartment,6,35,6.8777,952.48
CUST3906,7,1,225.10,7.74,0.75,13,6,2,M,Rented,Apartment,1,30,3.0358,724.98
CUST3907,9,9,252.10,8.82,1.20,14,6,5,M,Rented,Apartment,2,28,4.3773,781.02
CUST3908,9,3,220.35,12.26,5.14,17,6,6,M,Rented,Apartment,3,28,4.1093,1002.20
CUST3909,14,3,125.20,3.19,1.51,16,4,14,F,Owned,Apartment,2,41,6.9338,985.28
CUST391,6,1,107.60,6.15,3.01,15,5,3,M,Rented,Apartment,2,27,6.6814,812.40
CUST3910,10,5,101.45,4.15,0.42,13,5,7,M,Owned,Apartment,2,30,10.6720,659.86
CUST3911,8,6,257.60,6.74,0.41,26,7,3,F,Owned,Apartment,4,33,0.3556,2085.11
CUST3912,11,11,111.25,1.99,0.99,17,2,3,F,Owned,Apartment,3,32,8.1663,996.72
CUST3913,9,7,216.55,4.89,1.64,22,5,7,M,Owned,Apartment,2,38,1.1124,1513.90
CUST3914,5,2,187.05,5.06,4.71,19,5,2,M,Owned,Apartment,4,29,0.2342,1229.75
CUST3915,8,8,145.20,8.05,4.45,14,7,6,M,Rented,Flat,2,34,0.3044,816.84
CUST3916,14,6,151.35,2.49,0.66,15,6,3,M,Rented,Apartment,2,32,4.0576,830.18
CUST3917,10,5,125.60,7.62,1.26,18,7,1,M,Rented,Apartment,3,34,0.8130,1143.59
CUST3918,12,1,93.35,3.41,0.92,16,9,5,F,Rented,Apartment,5,30,5.6680,935.74
CUST3919,8,1,176.40,7.42,6.00,17,8,6,M,Rented,Flat,4,24,5.6286,1006.13
CUST392,11,1,29.30,5.90,0.88,15,2,3,F,Owned,Apartment,2,41,0.8479,808.63
CUST3920,8,6,228.90,6.26,3.50,14,5,8,M,Rented,Apartment,4,27,4.4891,801.78
CUST3921,8,8,181.55,7.03,0.35,20,5,4,M,Rented,Apartment,3,25,7.8979,1324.95
CUST3922,3,3,191.15,3.96,2.93,13,2,3,M,Rented,Apartment,2,30,3.9813,671.07
CUST3923,6,5,209.35,5.81,3.09,13,3,5,F,Owned,Apartment,4,28,5.9809,710.68
CUST3924,11,2,82.90,3.06,0.42,13,3,6,F,Owned,Apartment,1,34,2.3902,748.08
CUST3925,7,2,236.85,6.94,3.03,19,1,6,M,Rented,Apartment,3,45,12.2162,1214.01
CUST3926,6,4,209.40,7.10,6.17,15,5,6,F,Rented,Apartment,3,26,1.0032,906.62
CUST3927,6,2,189.80,7.69,1.06,24,4,6,F,Owned,Apartment,4,25,1.3944,1835.39
CUST3928,9,3,216.20,7.20,1.18,16,8,4,F,Rented,Apartment,3,52,3.3918,954.14
CUST3929,5,1,266.25,7.60,3.63,15,3,1,F,Owned,Apartment,5,34,7.1723,838.39
CUST393,6,2,110.65,6.39,3.96,22,3,3,M,Owned,Apartment,1,39,2.2341,1527.50
CUST3930,8,6,139.55,4.16,1.94,24,2,1,M,Owned,Flat,6,37,4.5347,1795.13
CUST3931,9,4,195.75,12.58,10.77,14,3,4,F,Rented,Flat,3,38,6.6361,811.55
CUST3932,12,2,82.40,2.03,1.18,20,6,6,M,Rented,Apartment,2,30,10.2984,1308.96
CUST3933,7,7,114.35,5.46,2.43,19,7,7,M,Rented,Apartment,2,32,0.6098,1242.81
CUST3934,10,6,157.50,4.04,1.24,18,10,10,F,Rented,Apartment,6,47,7.3413,1128.68
CUST3935,7,3,129.85,5.54,0.90,16,7,2,F,Rented,Apartment,1,28,1.4036,921.56
CUST3936,6,5,166.80,6.04,3.64,17,3,1,F,Rented,Apartment,2,26,2.3724,1037.87
CUST3937,11,7,105.20,6.10,5.40,19,3,2,F,Rented,Apartment,1,27,5.8170,1238.46
CUST3938,8,8,202.40,17.51,2.69,18,8,2,F,Rented,Flat,2,40,2.5457,1135.12
CUST3939,4,3,151.70,8.32,3.82,17,1,4,M,Rented,Flat,1,25,4.3383,1002.00
CUST394,11,6,120.75,4.68,2.07,18,3,2,F,Rented,Apartment,1,33,5.8256,1112.82
CUST3940,9,9,173.75,12.17,5.76,17,6,6,F,Owned,Apartment,3,,5.3276,986.87
CUST3941,8,1,168.30,10.21,6.55,15,2,6,F,Owned,Apartment,3,29,0.2658,904.15
CUST3942,17,13,129.35,3.17,1.31,14,8,12,F,Owned,Apartment,1,34,5.1503,771.54
CUST3943,9,9,248.70,7.01,2.88,20,9,8,M,Rented,Apartment,2,28,1.0438,1358.68
CUST3944,12,11,113.50,3.42,0.04,18,11,6,F,Rented,Flat,3,34,8.8259,1114.13
CUST3945,11,5,90.20,2.64,0.47,17,8,6,M,Rented,Flat,5,30,6.4956,974.44
CUST3946,12,6,134.70,3.78,0.21,15,8,7,M,Rented,Apartment,1,33,4.3172,832.93
CUST3947,8,7,213.00,10.86,7.53,19,8,1,M,Rented,Flat,5,34,5.7420,1267.23
CUST3948,10,2,140.90,2.10,0.82,19,3,9,F,Owned,Flat,4,34,3.2236,1202.45
CUST3949,7,3,252.60,9.70,7.88,20,3,1,F,Owned,Flat,4,32,8.9072,1325.04
CUST395,9,7,197.60,4.65,3.68,14,4,2,F,Rented,Flat,3,34,8.6635,732.72
CUST3950,9,3,165.20,9.13,4.36,17,3,5,M,Rented,Apartment,2,26,2.5930,1027.96
CUST3951,7,5,127.00,4.94,3.02,16,1,3,F,Owned,Apartment,3,27,6.8443,935.14
CUST3952,12,10,104.35,4.84,3.50,17,6,2,F,Rented,Apartment,2,29,2.4921,1011.48
CUST3953,7,6,219.45,6.71,0.35,22,7,3,M,Owned,Flat,3,31,3.1929,1511.30
CUST3954,9,9,182.15,5.00,2.87,18,4,4,F,Owned,Apartment,5,31,0.3058,1188.03
CUST3955,11,8,79.70,7.32,2.39,25,3,10,M,Rented,Apartment,4,30,12.2567,1933.08
CUST3956,9,1,162.85,9.54,8.74,27,7,7,M,Rented,Flat,3,33,2.2792,2282.25
CUST3957,11,3,85.25,2.21,1.65,25,8,3,M,Owned,Apartment,3,30,12.1486,1924.95
CUST3958,9,8,140.40,7.46,6.89,14,3,5,F,Rented,Flat,3,29,4.3590,738.02
CUST3959,9,9,146.55,14.13,9.83,14,2,4,M,Rented,Apartment,5,30,2.7213,772.02
CUST396,8,5,258.55,12.53,2.91,14,2,3,F,Owned,Apartment,3,29,6.1214,698.46
CUST3960,14,4,105.00,3.36,2.32,17,7,3,M,Rented,Flat,2,29,2.2311,1016.15
CUST3961,9,5,125.35,7.94,2.79,16,1,9,M,Owned,Apartment,3,36,0.0000,1757.19
CUST3962,11,4,150.20,4.15,3.71,18,6,8,F,Owned,Apartment,3,35,0.5367,1134.55
CUST3963,10,10,97.75,9.24,6.02,15,5,3,M,Owned,Apartment,2,33,4.8458,808.74
CUST3964,11,2,145.25,9.40,5.04,16,7,4,M,Owned,Apartment,2,28,1.8388,933.69
CUST3965,7,6,189.05,7.36,4.87,13,6,2,F,Rented,Apartment,2,28,4.4146,727.37
CUST3966,12,12,110.20,3.71,0.77,19,9,4,F,Rented,Flat,3,30,1.3787,1187.59
CUST3967,6,5,244.80,4.47,3.56,19,3,6,F,Owned,Apartment,3,28,6.5912,1209.08
CUST3968,11,11,31.70,6.05,1.57,16,2,2,F,Rented,Apartment,4,35,2.3346,884.11
CUST3969,9,4,219.25,4.34,0.98,14,4,2,F,Owned,Flat,1,38,2.5196,792.20
